                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    163,                0.45055,                0.88343,                0.94645,                0.64878,                0.86322,                0.76027,                 0.7076,                0.33306,                0.75861,                0.84792,               0.004654,               0.004654,               0.004654
                    164,                0.46495,                0.88203,                0.95221,                0.64332,                0.84936,                0.78045,                0.73272,                0.34917,                0.73726,                0.85039,               0.004621,               0.004621,               0.004621
                    165,                0.44241,                0.88567,                0.93852,                0.63542,                0.88216,                0.76786,                0.71465,                0.33517,                0.74011,                0.84839,               0.004588,               0.004588,               0.004588
                    166,                0.45628,                0.88104,                0.94309,                0.62268,                0.83473,                0.74527,                0.69154,                0.34748,                0.78127,                0.85289,               0.004555,               0.004555,               0.004555
                    167,                0.46214,                0.86496,                0.95669,                0.62514,                0.83282,                0.73564,                0.68808,                0.36043,                0.82133,                0.86256,               0.004522,               0.004522,               0.004522
                    168,                0.45086,                0.86484,                0.93841,                0.75813,                0.75611,                0.75436,                0.70022,                 0.3403,                 0.7704,                0.84762,               0.004489,               0.004489,               0.004489
                    169,                0.45746,                 0.8982,                0.94681,                 0.6385,                 0.8976,                0.78897,                0.73632,                0.32697,                 0.7178,                0.84162,               0.004456,               0.004456,               0.004456
                    170,                0.43026,                0.98313,                0.92644,                0.62519,                0.84872,                 0.7643,                0.71792,                0.33268,                0.78836,                0.84138,               0.004423,               0.004423,               0.004423
                    171,                0.43566,                  0.837,                0.94428,                0.65589,                  0.862,                0.77416,                0.72803,                0.32428,                0.68726,                0.83707,                0.00439,                0.00439,                0.00439
                    172,                0.45436,                0.87322,                0.94337,                0.63132,                0.87093,                0.76651,                0.71218,                0.35018,                0.81617,                0.85101,               0.004357,               0.004357,               0.004357
                    173,                0.48619,                0.88126,                0.96419,                0.62999,                0.85275,                0.76726,                0.71195,                0.33941,                0.73307,                 0.8505,               0.004324,               0.004324,               0.004324
                    174,                 0.4485,                0.87778,                0.94243,                0.64962,                0.80853,                0.76986,                0.72513,                0.33377,                0.71835,                0.84318,               0.004291,               0.004291,               0.004291
                    175,                0.45842,                0.88871,                0.95505,                 0.6542,                0.83206,                0.77945,                0.73214,                0.32479,                0.72833,                0.83989,               0.004258,               0.004258,               0.004258
                    176,                0.45181,                0.85671,                0.94466,                0.65048,                0.76949,                 0.7505,                 0.7038,                0.32353,                0.79592,                0.84081,               0.004225,               0.004225,               0.004225
                    177,                0.43216,                0.87542,                0.93077,                0.59806,                0.83744,                0.74833,                0.70058,                0.33364,                0.80479,                0.84663,               0.004192,               0.004192,               0.004192
                    178,                0.44667,                0.86705,                0.94698,                0.66285,                0.86427,                0.76654,                0.71711,                0.33974,                 0.6893,                0.84624,               0.004159,               0.004159,               0.004159
                    179,                0.42966,                0.85942,                0.93628,                0.61396,                0.79503,                0.72826,                0.67802,                 0.3297,                0.87617,                 0.8408,               0.004126,               0.004126,               0.004126
                    180,                0.45226,                0.91203,                0.95036,                0.75064,                0.72236,                0.75684,                0.70318,                0.34316,                0.78635,                0.85221,               0.004093,               0.004093,               0.004093
                    181,                0.47506,                0.89341,                0.97276,                 0.5913,                0.87549,                0.75235,                0.70393,                 0.3317,                0.83152,                0.84233,                0.00406,                0.00406,                0.00406
                    182,                0.43754,                0.80735,                0.94096,                0.62746,                0.82382,                0.73823,                0.69356,                0.32719,                0.82649,                 0.8413,               0.004027,               0.004027,               0.004027
                    183,                0.44185,                0.87181,                 0.9462,                0.64863,                0.85323,                0.76668,                 0.7204,                0.33532,                0.70856,                0.84919,               0.003994,               0.003994,               0.003994
                    184,                0.45268,                0.88538,                0.94628,                0.69815,                 0.7604,                0.74819,                0.70177,                0.32536,                 0.7808,                0.84543,               0.003961,               0.003961,               0.003961
                    185,                0.43995,                0.85566,                0.94249,                 0.6231,                0.80179,                0.73453,                0.69059,                0.32845,                0.83404,                0.84596,               0.003928,               0.003928,               0.003928
                    186,                0.43433,                0.80853,                0.93874,                0.72698,                0.77887,                0.78201,                0.72617,                0.32594,                0.66974,                0.83816,               0.003895,               0.003895,               0.003895
                    187,                0.46197,                0.84139,                0.95531,                0.63471,                0.83575,                0.76522,                0.71373,                0.33819,                0.75834,                0.84549,               0.003862,               0.003862,               0.003862
                    188,                0.46448,                0.88566,                0.94705,                0.62843,                0.83955,                0.73763,                0.69307,                0.32438,                0.85607,                0.84091,               0.003829,               0.003829,               0.003829
                    189,                0.43856,                0.86625,                0.93813,                0.64207,                0.87744,                0.77233,                0.72716,                0.31666,                0.71652,                0.83386,               0.003796,               0.003796,               0.003796
                    190,                0.42498,                0.89916,                0.93206,                 0.6572,                0.85295,                0.76802,                0.72462,                0.32994,                0.80415,                  0.844,               0.003763,               0.003763,               0.003763
                    191,                0.45194,                0.85632,                0.95147,                0.65315,                0.88261,                 0.7863,                0.73791,                0.32148,                0.65028,                0.83983,                0.00373,                0.00373,                0.00373
                    192,                0.43926,                0.81504,                0.93878,                 0.7677,                 0.7523,                0.79356,                0.74765,                0.32094,                0.70026,                0.83429,               0.003697,               0.003697,               0.003697
                    193,                0.44331,                0.81549,                0.94618,                0.63617,                0.87962,                0.77385,                0.73029,                0.33858,                0.72314,                0.84882,               0.003664,               0.003664,               0.003664
                    194,                0.44448,                0.81666,                0.94747,                0.68276,                0.89553,                0.79478,                0.74723,                0.31644,                0.64928,                0.83762,               0.003631,               0.003631,               0.003631
                    195,                0.43594,                0.82248,                0.94329,                0.66054,                0.87463,                0.79283,                0.74299,                0.33249,                0.71452,                 0.8436,               0.003598,               0.003598,               0.003598
                    196,                0.43209,                0.82498,                0.94075,                0.66864,                0.82649,                0.78977,                0.74295,                0.31841,                0.71963,                0.84127,               0.003565,               0.003565,               0.003565
                    197,                0.42291,                0.83517,                0.93928,                 0.6814,                0.88419,                0.79195,                0.75043,                0.31758,                0.66555,                0.83883,               0.003532,               0.003532,               0.003532
                    198,                0.43046,                0.88409,                0.93679,                 0.6532,                 0.8775,                0.76418,                0.72326,                0.33312,                0.70827,                0.85243,               0.003499,               0.003499,               0.003499
                    199,                0.44574,                0.80811,                0.95158,                0.77946,                0.77777,                0.77347,                0.72608,                  0.344,                0.65709,                0.85736,               0.003466,               0.003466,               0.003466
                    200,                0.44149,                0.79599,                0.95719,                0.65555,                0.85859,                0.76238,                0.71765,                0.33289,                0.71932,                0.84683,               0.003433,               0.003433,               0.003433
                    201,                0.41222,                0.82483,                0.91544,                0.65829,                 0.8799,                0.78888,                0.74121,                0.32498,                0.69501,                0.83904,                 0.0034,                 0.0034,                 0.0034
                    202,                0.42617,                0.78633,                0.93671,                0.67438,                0.88899,                0.80414,                0.75809,                0.32111,                0.64992,                0.83758,               0.003367,               0.003367,               0.003367
                    203,                 0.4118,                0.77237,                0.92461,                0.64534,                0.85897,                0.76779,                0.72051,                0.31372,                0.73413,                0.83924,               0.003334,               0.003334,               0.003334
                    204,                0.42668,                0.80087,                0.94489,                 0.6345,                0.91017,                0.78486,                0.73231,                0.31465,                0.71184,                 0.8335,               0.003301,               0.003301,               0.003301
                    205,                0.43819,                0.77609,                0.96011,                0.68879,                0.82334,                0.79004,                0.73851,                0.32884,                0.64439,                0.85104,               0.003268,               0.003268,               0.003268
                    206,                0.42679,                0.76119,                 0.9336,                0.77752,                0.76301,                0.78728,                0.73712,                0.32387,                0.66421,                0.83886,               0.003235,               0.003235,               0.003235
                    207,                0.41473,                0.82303,                0.92854,                0.65455,                0.87785,                0.77274,                0.73043,                0.31241,                0.69182,                 0.8355,               0.003202,               0.003202,               0.003202
                    208,                0.42734,                0.75802,                0.93843,                0.66637,                0.86711,                0.77848,                0.72973,                0.30729,                0.65485,                  0.837,               0.003169,               0.003169,               0.003169
                    209,                0.41972,                0.81658,                 0.9349,                0.61226,                0.84254,                0.73805,                0.68864,                0.32885,                 0.8888,                 0.8467,               0.003136,               0.003136,               0.003136
                    210,                 0.4113,                0.74941,                0.92321,                0.65474,                0.86752,                0.78529,                0.73253,                0.31847,                0.67791,                0.83979,               0.003103,               0.003103,               0.003103
                    211,                 0.4215,                0.77289,                0.94063,                0.66774,                0.84599,                0.76952,                0.72002,                0.31341,                0.72111,                0.83477,                0.00307,                0.00307,                0.00307
                    212,                0.43249,                0.79177,                0.95098,                0.66048,                0.86735,                0.77371,                0.72315,                0.31268,                0.69451,                0.84175,               0.003037,               0.003037,               0.003037
                    213,                0.42264,                0.79715,                0.95372,                 0.6541,                0.87527,                0.77765,                0.73102,                0.32078,                0.69939,                0.83595,               0.003004,               0.003004,               0.003004
                    214,                0.41982,                0.79748,                 0.9448,                0.64328,                0.87499,                0.77285,                 0.7238,                0.31139,                0.72798,                0.83577,               0.002971,               0.002971,               0.002971
                    215,                0.43422,                0.77298,                0.95074,                0.65043,                0.87378,                0.77095,                0.72401,                0.31644,                0.71806,                 0.8356,               0.002938,               0.002938,               0.002938
                    216,                0.41351,                0.77839,                0.93454,                0.76679,                0.76448,                0.78415,                0.73617,                0.31426,                0.70171,                0.83799,               0.002905,               0.002905,               0.002905
                    217,                0.43532,                0.76422,                0.94334,                0.61682,                 0.8278,                0.74904,                0.69899,                0.31604,                0.79568,                0.84122,               0.002872,               0.002872,               0.002872
                    218,                0.42682,                0.79428,                0.94508,                0.67498,                 0.8061,                0.77805,                0.73223,                 0.3249,                0.68868,                0.84849,               0.002839,               0.002839,               0.002839
                    219,                0.41128,                0.74923,                 0.9252,                0.67047,                0.82589,                  0.779,                0.72989,                0.31845,                0.71905,                0.83692,               0.002806,               0.002806,               0.002806
                    220,                0.40804,                 0.7558,                0.93345,                0.65179,                0.80763,                 0.7809,                0.73552,                0.31456,                 0.7356,                0.83317,               0.002773,               0.002773,               0.002773
                    221,                0.41703,                0.75512,                0.93259,                0.65593,                0.84704,                0.77054,                0.72789,                0.30922,                0.72462,                0.83039,                0.00274,                0.00274,                0.00274
                    222,                0.41499,                0.74775,                0.92747,                0.65717,                0.80037,                  0.775,                0.72822,                0.31291,                0.75523,                0.83184,               0.002707,               0.002707,               0.002707
                    223,                0.39988,                0.73239,                0.93364,                0.68537,                0.80535,                0.76739,                0.72408,                 0.3069,                0.71682,                0.83085,               0.002674,               0.002674,               0.002674
                    224,                0.42112,                0.80101,                0.93881,                0.67164,                0.83906,                0.78649,                 0.7402,                0.31446,                0.71673,                0.83462,               0.002641,               0.002641,               0.002641
                    225,                0.41683,                 0.7927,                0.93539,                0.66933,                0.84256,                0.79326,                0.75067,                 0.3128,                0.69255,                0.83538,               0.002608,               0.002608,               0.002608
                    226,                0.40459,                0.76919,                0.91781,                0.69243,                0.86032,                0.80078,                 0.7491,                 0.3092,                0.67739,                0.83401,               0.002575,               0.002575,               0.002575
                    227,                0.41975,                0.79375,                0.93519,                 0.6808,                0.85835,                0.80011,                0.75537,                0.30255,                0.66589,                0.83623,               0.002542,               0.002542,               0.002542
                    228,                0.41124,                0.71847,                0.93829,                0.80646,                0.76814,                0.80687,                0.76052,                0.30881,                0.63717,                0.83236,               0.002509,               0.002509,               0.002509
                    229,                0.41064,                 0.7534,                0.93379,                0.68567,                0.82465,                0.80244,                0.75554,                0.30968,                0.65677,                0.83558,               0.002476,               0.002476,               0.002476
                    230,                0.40875,                 0.7483,                0.92939,                0.66524,                 0.8927,                0.81281,                0.76888,                0.29959,                0.63246,                0.83039,               0.002443,               0.002443,               0.002443
                    231,                0.41569,                0.75691,                0.94224,                0.69056,                0.84286,                0.79695,                0.75613,                 0.3046,                0.62687,                0.82993,                0.00241,                0.00241,                0.00241
                    232,                0.41183,                0.73343,                0.93734,                0.66498,                0.81594,                0.79424,                0.75133,                0.30346,                0.71567,                 0.8347,               0.002377,               0.002377,               0.002377
                    233,                0.40153,                 0.7365,                0.92806,                0.69443,                 0.8623,                0.80468,                0.76156,                0.30083,                0.63386,                0.82794,               0.002344,               0.002344,               0.002344
                    234,                0.41816,                0.76984,                0.93497,                0.68194,                0.85372,                0.78678,                0.74433,                 0.3235,                0.66901,                0.83377,               0.002311,               0.002311,               0.002311
                    235,                0.41492,                0.73441,                0.92862,                0.79079,                 0.7701,                0.80424,                0.76059,                0.31011,                0.62751,                 0.8311,               0.002278,               0.002278,               0.002278
                    236,                0.40259,                0.75018,                0.92495,                0.73197,                0.78778,                0.79773,                0.75202,                0.31281,                0.65828,                0.84002,               0.002245,               0.002245,               0.002245
                    237,                0.41244,                 0.7307,                0.93719,                 0.7302,                0.76211,                0.78965,                0.74304,                0.30669,                0.65533,                 0.8325,               0.002212,               0.002212,               0.002212
                    238,                0.41036,                0.73835,                0.93269,                0.67747,                 0.8479,                0.79991,                0.75464,                0.30559,                0.63211,                0.83264,               0.002179,               0.002179,               0.002179
                    239,                0.41048,                0.73193,                0.92829,                0.67861,                0.84846,                0.78335,                0.74068,                0.30799,                0.66456,                0.83412,               0.002146,               0.002146,               0.002146
                    240,                 0.4184,                0.73725,                0.94346,                0.69061,                0.84825,                0.80036,                0.75422,                0.30495,                0.63538,                0.83123,               0.002113,               0.002113,               0.002113
                    241,                0.39784,                 0.7003,                0.93982,                0.79104,                0.76958,                0.81352,                0.76736,                0.29903,                0.60781,                 0.8292,                0.00208,                0.00208,                0.00208
                    242,                0.39635,                0.72816,                0.91774,                0.67869,                0.85825,                0.81478,                0.76974,                0.31701,                0.64162,                0.84169,               0.002047,               0.002047,               0.002047
                    243,                0.40624,                0.72389,                0.92861,                0.66619,                0.86644,                0.80471,                0.76064,                 0.3024,                0.72248,                0.83161,               0.002014,               0.002014,               0.002014
                    244,                0.39053,                0.69699,                0.92281,                0.67473,                0.85157,                0.80381,                0.76166,                0.31051,                0.65845,                0.83297,               0.001981,               0.001981,               0.001981
                    245,                0.39464,                0.71793,                0.91821,                0.76258,                0.79569,                 0.8063,                0.76293,                0.30557,                 0.6443,                0.83417,               0.001948,               0.001948,               0.001948
                    246,                0.40253,                0.69965,                0.93011,                0.67375,                0.86978,                0.79391,                0.75162,                0.30435,                0.65403,                0.83307,               0.001915,               0.001915,               0.001915
                    247,                0.39853,                0.72286,                0.93182,                0.67839,                0.83324,                0.78033,                0.73606,                0.30221,                0.65672,                0.82711,               0.001882,               0.001882,               0.001882
                    248,                0.38115,                 0.6641,                0.92139,                 0.7637,                 0.7861,                0.79594,                0.75677,                0.30265,                0.64126,                0.82855,               0.001849,               0.001849,               0.001849
                    249,                0.38578,                0.70784,                  0.922,                0.67518,                0.89161,                0.79039,                0.75213,                0.30243,                0.63579,                0.83037,               0.001816,               0.001816,               0.001816
                    250,                0.39274,                0.71346,                0.92684,                0.74015,                0.81747,                0.79345,                0.75414,                0.30031,                0.63665,                0.82735,               0.001783,               0.001783,               0.001783
                    251,                 0.3917,                0.68947,                0.92749,                0.80957,                0.78355,                0.80743,                0.76467,                0.29808,                 0.6221,                0.82677,                0.00175,                0.00175,                0.00175
                    252,                0.38714,                0.73533,                0.92613,                0.72142,                0.85343,                0.79694,                0.75552,                0.29321,                0.61636,                0.82627,               0.001717,               0.001717,               0.001717
                    253,                0.37834,                0.67572,                0.91486,                0.68949,                0.86103,                0.79122,                0.75069,                0.29178,                0.65583,                0.82736,               0.001684,               0.001684,               0.001684
                    254,                0.37957,                0.68983,                0.91774,                0.64628,                 0.8673,                0.77858,                0.73501,                0.29902,                0.73001,                0.82944,               0.001651,               0.001651,               0.001651
                    255,                0.37968,                0.67958,                0.92696,                0.65375,                0.87678,                0.78574,                 0.7457,                0.30055,                  0.686,                0.82793,               0.001618,               0.001618,               0.001618
                    256,                0.39934,                0.68751,                0.93284,                0.70518,                0.87094,                 0.7981,                0.75386,                0.29741,                0.65238,                0.82937,               0.001585,               0.001585,               0.001585
                    257,                0.38737,                0.66253,                0.93147,                0.65958,                0.87693,                0.78357,                0.74238,                0.29912,                0.67239,                0.83372,               0.001552,               0.001552,               0.001552
                    258,                0.39296,                0.69752,                0.93153,                0.69689,                0.85054,                0.79293,                0.75372,                0.29711,                0.65377,                0.82953,               0.001519,               0.001519,               0.001519
                    259,                0.38472,                0.68008,                0.92458,                0.72217,                0.82599,                0.79644,                0.75699,                0.29519,                0.63475,                0.82639,               0.001486,               0.001486,               0.001486
                    260,                0.39016,                0.69475,                0.93503,                0.75189,                 0.8084,                0.78666,                0.74413,                0.29073,                0.63017,                 0.8253,               0.001453,               0.001453,               0.001453
                    261,                0.38131,                0.66801,                0.92522,                0.71261,                0.83699,                0.79071,                0.74844,                0.28871,                0.64609,                0.82343,                0.00142,                0.00142,                0.00142
                    262,                 0.3905,                0.65988,                0.93312,                0.70636,                0.83631,                0.79707,                0.75478,                0.30007,                0.64047,                0.82634,               0.001387,               0.001387,               0.001387
                    263,                0.37661,                0.66293,                0.92116,                0.77743,                0.79403,                0.80157,                0.75689,                0.29645,                0.63157,                0.82789,               0.001354,               0.001354,               0.001354
                    264,                 0.3708,                0.72307,                0.91837,                0.79998,                0.77231,                0.79264,                 0.7507,                0.29728,                 0.6452,                0.83011,               0.001321,               0.001321,               0.001321
                    265,                0.38395,                0.67165,                0.92351,                0.70193,                0.85188,                 0.7982,                0.75741,                0.29315,                0.62672,                0.82618,               0.001288,               0.001288,               0.001288
                    266,                0.38063,                0.67427,                0.92989,                0.66752,                0.87458,                0.80263,                0.75978,                0.29664,                0.63245,                0.82683,               0.001255,               0.001255,               0.001255
                    267,                0.38449,                0.66966,                0.93033,                0.71422,                0.84126,                0.81128,                0.76879,                0.29543,                0.63188,                0.82542,               0.001222,               0.001222,               0.001222
                    268,                0.37325,                0.63837,                0.91997,                0.66796,                0.87729,                0.80504,                0.76732,                0.28834,                0.63942,                0.82426,               0.001189,               0.001189,               0.001189
                    269,                0.37303,                0.64537,                 0.9187,                0.78453,                 0.7703,                0.79799,                0.75924,                 0.2909,                0.66787,                0.82878,               0.001156,               0.001156,               0.001156
                    270,                0.36769,                0.67435,                0.93034,                 0.6983,                0.85871,                0.79227,                 0.7561,                0.29054,                0.63915,                0.82678,               0.001123,               0.001123,               0.001123
                    271,                0.39727,                0.65256,                0.93424,                0.71751,                0.84362,                0.80146,                0.76048,                0.28938,                0.62698,                 0.8238,                0.00109,                0.00109,                0.00109
                    272,                0.36423,                0.69209,                0.91342,                 0.6895,                0.86367,                0.80324,                0.76211,                0.28662,                0.62376,                0.82297,               0.001057,               0.001057,               0.001057
                    273,                0.39275,                0.67869,                0.93556,                0.68785,                0.84769,                0.79852,                0.75744,                0.28999,                0.62309,                0.82445,               0.001024,               0.001024,               0.001024
                    274,                0.38406,                0.63929,                0.92337,                0.71378,                0.82474,                0.79477,                0.75178,                0.29044,                0.66703,                0.82196,               0.000991,               0.000991,               0.000991
                    275,                0.36825,                0.63677,                0.92252,                0.73233,                0.81621,                 0.8005,                0.76027,                0.29382,                0.64039,                  0.824,               0.000958,               0.000958,               0.000958
                    276,                0.36168,                0.64028,                0.90172,                0.69295,                0.85614,                0.80833,                0.76533,                0.29257,                0.64226,                0.82534,               0.000925,               0.000925,               0.000925
                    277,                0.37949,                0.63907,                0.92511,                0.70275,                0.83592,                0.80311,                0.76202,                0.29008,                 0.6192,                0.82582,               0.000892,               0.000892,               0.000892
                    278,                0.35335,                0.61273,                0.91055,                 0.8168,                0.78353,                 0.8012,                0.75999,                0.28946,                0.61082,                0.82397,               0.000859,               0.000859,               0.000859
                    279,                0.36557,                0.61439,                0.92015,                0.68662,                0.87009,                0.79069,                0.74913,                0.28944,                0.63208,                 0.8227,               0.000826,               0.000826,               0.000826
                    280,                0.38476,                0.62765,                 0.9358,                0.70137,                0.84997,                0.79315,                0.75332,                0.28505,                0.63678,                0.81967,               0.000793,               0.000793,               0.000793
                    281,                0.36339,                 0.6026,                0.91863,                0.70966,                0.84525,                0.79728,                0.75928,                0.28389,                0.62852,                0.81934,                0.00076,                0.00076,                0.00076
                    282,                 0.4143,                0.67588,                0.98199,                0.70819,                0.84287,                0.80504,                0.76617,                0.28142,                0.62574,                 0.8196,               0.000727,               0.000727,               0.000727
                    283,                 0.3768,                0.61674,                0.92341,                0.69964,                0.84908,                0.80526,                0.76632,                0.28769,                 0.6197,                0.82234,               0.000694,               0.000694,               0.000694
                    284,                0.40076,                0.64215,                0.94936,                0.70853,                0.84461,                0.79827,                 0.7598,                0.28854,                0.62144,                0.82324,               0.000661,               0.000661,               0.000661
                    285,                0.36853,                0.64542,                 0.9182,                0.70411,                0.81675,                 0.7962,                 0.7561,                0.28265,                0.63956,                0.82025,               0.000628,               0.000628,               0.000628
                    286,                0.36781,                0.60497,                0.92333,                0.74588,                0.79866,                0.79771,                0.75542,                0.28216,                0.62749,                0.82133,               0.000595,               0.000595,               0.000595
                    287,                0.38237,                 0.6324,                 0.9253,                0.73482,                0.82391,                0.79605,                0.75553,                0.28242,                0.64895,                0.82252,               0.000562,               0.000562,               0.000562
                    288,                0.37189,                0.62202,                0.91779,                0.69112,                0.86069,                0.79541,                0.75587,                0.28059,                0.66578,                0.82233,               0.000529,               0.000529,               0.000529
                    289,                0.34897,                0.60621,                0.91119,                 0.6916,                  0.875,                0.79826,                0.75907,                0.28106,                0.65246,                0.82298,               0.000496,               0.000496,               0.000496
                    290,                 0.2811,                0.77038,                0.83906,                0.73241,                0.81683,                0.79913,                0.75858,                0.28294,                0.62459,                0.82422,               0.000463,               0.000463,               0.000463
                    291,                 0.2867,                0.50215,                0.86614,                0.68267,                0.87234,                0.79293,                0.75202,                0.28613,                0.63886,                0.82591,                0.00043,                0.00043,                0.00043
                    292,                0.28301,                0.51632,                0.85744,                0.70317,                0.84355,                0.79435,                0.75442,                 0.2864,                0.63075,                0.82349,               0.000397,               0.000397,               0.000397
